sa1_main,x,y,IHAD_quartile,gcc_name_2016
21205132202,145.14959737086494,-37.896558944591725,3,Greater Melbourne
21104127122,145.17160369752054,-37.81392311567284,4,Greater Melbourne
21303134721,144.88073156631995,-37.78789167304276,4,Greater Melbourne
21305136828,144.66688554930778,-37.91059188597405,1,Greater Melbourne
21005144221,144.91951659114656,-37.57812091658895,2,Greater Melbourne
20604112512,144.98520102863932,-37.83744449123558,4,Greater Melbourne
20803119007,145.06171022840036,-37.97600328205074,2,Greater Melbourne
21002123232,144.59232485281237,-37.44794432827925,3,Greater Melbourne
21301133805,144.79226534904652,-37.792951437562685,3,Greater Melbourne
20801117305,144.99699768120536,-37.94613042757021,4,Greater Melbourne
20703116523,145.13156984095016,-37.85418123145466,1,Greater Melbourne
21101125432,145.24699257509803,-37.902618437593766,1,Greater Melbourne
21203130318,145.249518163463,-38.14766758706001,2,Greater Melbourne
21205132118,145.17394621196618,-37.884412845948546,2,Greater Melbourne
21304135707,144.5684510638763,-37.70824892668135,3,Greater Melbourne
20604112202,144.9598403587366,-37.81026519716358,2,Greater Melbourne
20901119803,145.06240037209943,-37.744613056801064,4,Greater Melbourne
21304136038,144.74997889424867,-37.72104839589622,4,Greater Melbourne
21401137151,145.1199936122889,-38.14691345586779,2,Greater Melbourne
21401137455,145.2038144998669,-38.16119868615018,3,Greater Melbourne
21402138418,144.9068685725805,-38.36773966535724,3,Greater Melbourne
20601110715,144.93664006635453,-37.759217625076104,1,Greater Melbourne
20601110505,144.96777397422764,-37.76445644260062,2,Greater Melbourne
20804119526,145.04427885372252,-37.87308944356109,4,Greater Melbourne
20604112334,144.94799179616626,-37.80777348499089,1,Greater Melbourne
20702115936,145.14334689350065,-37.75330820411555,1,Greater Melbourne
20802117907,145.00981951990866,-37.88453007701315,4,Greater Melbourne
21202145617,145.29893812110606,-38.011143131736404,1,Greater Melbourne
20804119433,145.03841036880738,-37.85658685382701,3,Greater Melbourne
21203130113,145.32035991470642,-38.10138020123614,4,Greater Melbourne
21401137411,145.20353445055028,-38.139519311546294,4,Greater Melbourne
20902120706,145.0168688337075,-37.708915421276885,2,Greater Melbourne
21101126026,145.23073454913322,-37.87725440541527,2,Greater Melbourne
21402138023,145.04182323263544,-38.23509570950954,2,Greater Melbourne
21101144711,145.2922790378734,-37.87892527427631,4,Greater Melbourne
20601110731,144.93928406023417,-37.77422021064547,1,Greater Melbourne
21201128945,145.4806978545721,-37.93333738186316,1,Greater Melbourne
21301133433,144.7935160089972,-37.7331048217836,1,Greater Melbourne
21205132603,145.1039892712157,-37.92026382050945,2,Greater Melbourne
20802142618,145.05269230660522,-37.91719512203339,4,Greater Melbourne
21204131606,145.19685263372858,-37.94021469803683,1,Greater Melbourne
20803118307,145.11697109884747,-38.027038908397735,2,Greater Melbourne
21005124714,144.92885059306508,-37.654142751567974,3,Greater Melbourne
21202145402,145.25833726149565,-37.97943541202491,4,Greater Melbourne
21304135339,144.43264223734,-37.6540626602528,3,Greater Melbourne
21005144418,144.90936581171823,-37.57611542622543,4,Greater Melbourne
21103126524,145.25548040992592,-37.77345982031884,4,Greater Melbourne
20604112218,144.95848439043183,-37.81576853488992,1,Greater Melbourne
20607114106,144.9902873034306,-37.80346898029673,1,Greater Melbourne
20601110853,144.97579813437352,-37.73653385593436,3,Greater Melbourne
21005144225,144.92791107581573,-37.569068059505376,3,Greater Melbourne
21305136558,144.66161617746124,-37.859068921976764,4,Greater Melbourne
20606113733,144.99545426368582,-37.83835227210269,2,Greater Melbourne
20701115335,145.0415665267975,-37.8059674901238,2,Greater Melbourne
20603111307,144.90406461029772,-37.77699678201396,3,Greater Melbourne
21104127119,145.17095400412714,-37.81039323997023,3,Greater Melbourne
21304135530,144.73280430707783,-37.69065552074829,4,Greater Melbourne
20904122011,145.07363678810609,-37.66973557968407,2,Greater Melbourne
21202129913,145.32181326486025,-37.99419268497427,3,Greater Melbourne
21303135101,144.87674525976186,-37.79166456713691,4,Greater Melbourne
20601110835,144.960410935944,-37.74465500765069,1,Greater Melbourne
21305136556,144.6671360355583,-37.84873891611396,2,Greater Melbourne
20802142632,145.06708371102854,-37.91615932705515,3,Greater Melbourne
21201129124,145.49004615920057,-38.06738022803988,3,Greater Melbourne
20603111441,144.90873632056707,-37.74855366056666,4,Greater Melbourne
21401137425,145.2014372040664,-38.146344557172505,4,Greater Melbourne
20802118117,145.06768379559344,-37.88936707627561,1,Greater Melbourne
20803118918,145.08636575494003,-38.01093378845847,1,Greater Melbourne
21105128506,145.43115141234432,-37.77943470403818,1,Greater Melbourne
21104127119,145.176544144763,-37.81230938659434,2,Greater Melbourne
20604111725,144.96805895904217,-37.804200723683984,3,Greater Melbourne
20601110524,144.97059613352502,-37.773896869719906,4,Greater Melbourne
20605113007,144.94706993817712,-37.83805884369811,2,Greater Melbourne
20802142703,145.0602885034175,-37.92633848627882,2,Greater Melbourne
20702115705,145.10765043381946,-37.77589590918767,3,Greater Melbourne
20803119319,145.0934986218071,-37.995487274894494,4,Greater Melbourne
20904122042,145.06351316568882,-37.65747352233735,4,Greater Melbourne
21205132302,145.14105086629576,-37.866040569005335,4,Greater Melbourne
21401137152,145.11849099461358,-38.14422984968802,4,Greater Melbourne
21401137441,145.21303795982737,-38.15161577685733,2,Greater Melbourne
20803119108,145.04236287684847,-37.940152301114914,4,Greater Melbourne
20904122502,145.0955353081449,-37.46613688021178,4,Greater Melbourne
21301133713,144.8360653950578,-37.76863849148959,4,Greater Melbourne
20802117838,145.02278824466114,-37.889847610549225,2,Greater Melbourne
21205132737,145.18709625639477,-37.9212514076688,2,Greater Melbourne
21305136919,144.62021297871075,-37.88651667393464,2,Greater Melbourne
20604112219,144.9542862312993,-37.81476812320193,4,Greater Melbourne
21005124212,144.92451182928497,-37.685652890369695,1,Greater Melbourne
20602111130,145.000342667583,-37.773345454214606,2,Greater Melbourne
21202145506,145.32074714887196,-38.00600580782536,2,Greater Melbourne
21202145515,145.3159388176734,-37.997578995734315,2,Greater Melbourne
21105128209,145.38821338108696,-37.88360440545584,3,Greater Melbourne
21204131230,145.21087608761115,-37.96477465825145,1,Greater Melbourne
20701115223,145.04844469574385,-37.83320531875546,2,Greater Melbourne
20703116302,145.1388268491559,-37.81791311072571,2,Greater Melbourne
20903121410,145.22938562659965,-37.72970114120915,3,Greater Melbourne
21201129005,145.4035692242397,-38.18930843997513,4,Greater Melbourne
21302134212,144.7617831695635,-37.870782029848534,1,Greater Melbourne
20701115104,145.02055922152033,-37.814018286427746,2,Greater Melbourne
21201129244,145.44177331126934,-38.071505583294744,2,Greater Melbourne
20701115120,145.03014277880723,-37.824404909936696,4,Greater Melbourne
21401137323,145.11599211303897,-38.164036077684656,4,Greater Melbourne
21003144014,144.9503245816972,-37.71421243144585,1,Greater Melbourne
21203130039,145.29170622621396,-38.10028229985459,1,Greater Melbourne
21203145703,145.32017840084592,-38.0663618729079,4,Greater Melbourne
20701115139,145.0245507281121,-37.825201264957094,2,Greater Melbourne
20604112215,144.96048262482043,-37.81885049221682,3,Greater Melbourne
20607114309,144.98333891287498,-37.78198925196888,4,Greater Melbourne
21103126523,145.25397465662687,-37.778792485696584,4,Greater Melbourne
21003144013,144.93874364605009,-37.713968852448566,2,Greater Melbourne
21101144708,145.30533546293563,-37.875544895442445,2,Greater Melbourne
20902120717,145.01644341530712,-37.727965741691776,3,Greater Melbourne
20904122516,145.10474407105977,-37.50678206450957,3,Greater Melbourne
20901120231,145.11923377416076,-37.71456683012886,4,Greater Melbourne
21202145617,145.29635013948814,-38.012089833333135,2,Greater Melbourne
21304135334,144.4224048669858,-37.681380285521804,2,Greater Melbourne
21001122611,144.86730903666634,-37.728581505087334,3,Greater Melbourne
21402138310,144.79501822857327,-38.37673141402024,3,Greater Melbourne
21401137624,145.206313647323,-38.081528698810594,4,Greater Melbourne
21105127604,145.5355833467696,-37.660758238597616,1,Greater Melbourne
20601110547,144.96440732711116,-37.76097441028427,2,Greater Melbourne
20803118313,145.11120752012013,-38.01611814331027,2,Greater Melbourne
21305136225,144.6991519188217,-37.8702782576884,2,Greater Melbourne
21305146739,144.67530944996548,-37.88106229853726,3,Greater Melbourne
21204131440,145.17790011240044,-37.98773667352748,4,Greater Melbourne
20604111728,144.96377115830504,-37.80228712459107,1,Greater Melbourne
20703116510,145.1146941280831,-37.855201780385336,1,Greater Melbourne
21105128422,145.34847305360557,-37.90145740414846,3,Greater Melbourne
20902120711,145.02425096504285,-37.70501693817293,4,Greater Melbourne
21402138440,144.92795915012957,-38.3541677807553,4,Greater Melbourne
20602111239,144.9989586367542,-37.757812696037,1,Greater Melbourne
20803119324,145.09248856404977,-38.004946668145244,1,Greater Melbourne
21105128016,145.3417014482052,-37.80989702586032,1,Greater Melbourne
20606113503,145.02817570562686,-37.854041320186504,2,Greater Melbourne
20604112611,144.96663037257218,-37.823200031734665,3,Greater Melbourne
20701114722,145.07172756556844,-37.80563565163792,3,Greater Melbourne
21101125626,145.25987355266977,-37.92526464016343,3,Greater Melbourne
20603111323,144.92450084025367,-37.775491916517375,1,Greater Melbourne
20702115933,145.13231979281463,-37.756971803857105,2,Greater Melbourne
21305146718,144.67089959701343,-37.89499640316926,2,Greater Melbourne
21101125424,145.21858853504358,-37.89410872479063,4,Greater Melbourne
20802117738,145.02125220100257,-37.87232498415006,3,Greater Melbourne
20802117720,145.02264599751686,-37.866017574445024,4,Greater Melbourne
21005144212,144.92888344145658,-37.57009782784011,4,Greater Melbourne
20902120812,144.9941281213504,-37.72919207278386,1,Greater Melbourne
21402138341,144.70642756877314,-38.32981319141973,1,Greater Melbourne
21202145629,145.29552697987108,-38.00744988919099,2,Greater Melbourne
21002123302,144.59748078764147,-37.40733022768457,3,Greater Melbourne
21004124162,144.72042117002076,-37.59560847385214,3,Greater Melbourne
21105128305,145.401728604451,-37.79771636684785,3,Greater Melbourne
21302134207,144.77307551326126,-37.88430057171016,3,Greater Melbourne
20802118104,145.06808079458335,-37.900827985117175,4,Greater Melbourne
21205132237,145.16381368179253,-37.86234896636318,4,Greater Melbourne
20803118806,145.07085204806776,-37.967974046987045,1,Greater Melbourne
20904121921,145.02939124738555,-37.6647249685258,1,Greater Melbourne
20604112248,144.95688914637637,-37.80866780546871,2,Greater Melbourne
21101125918,145.22922882659674,-37.86422262350027,2,Greater Melbourne
20901120012,145.0301332006574,-37.75850126537588,3,Greater Melbourne
21103126617,145.23762704813163,-37.81617000826208,3,Greater Melbourne
21201128725,145.4262386551206,-38.07430341172262,3,Greater Melbourne
20603111425,144.8967487966924,-37.736880652599474,4,Greater Melbourne
21305136108,144.68052081458788,-37.85786154886292,1,Greater Melbourne
20703116433,145.10372260428966,-37.79898370483386,2,Greater Melbourne
21104127001,145.21184853938635,-37.81987238515921,2,Greater Melbourne
21305136136,144.6937140796141,-37.849788563829634,4,Greater Melbourne
20901120008,145.04191150730398,-37.770132037820666,1,Greater Melbourne
21005144336,144.9282118841135,-37.604904972545775,2,Greater Melbourne
20902120508,145.05470277073763,-37.70140306209621,4,Greater Melbourne
21105127847,145.3430501280871,-37.74305558392144,4,Greater Melbourne
20802117424,145.04785324128653,-37.93451720332257,1,Greater Melbourne
20604112626,144.96353823406204,-37.824996689734874,2,Greater Melbourne
21303135010,144.88169224073044,-37.80813171657071,3,Greater Melbourne
20801117203,145.01519952060843,-37.931857444238545,4,Greater Melbourne
20803119318,145.09563806963783,-37.999473412103896,4,Greater Melbourne
21205132544,145.1934531553662,-37.923233831431816,4,Greater Melbourne
21402138209,145.00252700221137,-38.28647764924627,4,Greater Melbourne
20701115350,145.04597938847814,-37.811061878156046,4,Greater Melbourne
21004124158,144.70229891771916,-37.56826453125246,4,Greater Melbourne
21303134908,144.87643762130833,-37.769095717758844,4,Greater Melbourne
20703116221,145.15254130861462,-37.83630032348095,1,Greater Melbourne
21105128110,145.3288807034739,-37.78507112704192,2,Greater Melbourne
20604112248,144.95590951181262,-37.80906988745368,4,Greater Melbourne
21402138028,145.0347673533231,-38.22718357873081,4,Greater Melbourne
21201129124,145.4913621252619,-38.063802728684564,1,Greater Melbourne
20803118906,145.1116881633755,-38.04395623263213,1,Greater Melbourne
21305136314,144.74808705166623,-37.86136981217287,3,Greater Melbourne
20601110613,144.9784001948054,-37.763853041948515,4,Greater Melbourne
20802117615,145.06360898486204,-37.8959307514763,4,Greater Melbourne
20801116937,145.0045135461645,-37.90238286423015,2,Greater Melbourne
21205132334,145.13915397456026,-37.86349303175074,2,Greater Melbourne
20802117837,145.0254797343271,-37.88877995825029,3,Greater Melbourne
21101125919,145.2243156089099,-37.861981814210715,4,Greater Melbourne
20602111235,144.9949556471311,-37.757030026456874,1,Greater Melbourne
20604112108,144.92734839368885,-37.79932918206166,1,Greater Melbourne
20605112828,144.97699724942245,-37.843351413934634,2,Greater Melbourne
20804119414,145.03987199397477,-37.859441362990964,4,Greater Melbourne
20607114312,144.97817584216168,-37.78514384177696,1,Greater Melbourne
20904122309,145.01886519956025,-37.67568993138993,1,Greater Melbourne
20801116820,145.03830172959317,-37.97393761897917,2,Greater Melbourne
21402138238,145.04742415240818,-38.25229690989678,2,Greater Melbourne
21203145834,145.28575526608225,-38.05215195655871,4,Greater Melbourne
20605113318,144.98131803591187,-37.8584910819132,3,Greater Melbourne
20703116341,145.1344816264282,-37.81748222316824,3,Greater Melbourne
21103126724,145.25151902874964,-37.81615374965465,3,Greater Melbourne
21304135335,144.44852600923937,-37.6618065459139,3,Greater Melbourne
21005125015,144.87300619171182,-37.70628747555032,1,Greater Melbourne
21101125123,145.2633711393252,-37.84889047176277,4,Greater Melbourne
21103145002,145.2801314505023,-37.79782494234412,4,Greater Melbourne
21202145508,145.31745441662568,-38.007852757433476,4,Greater Melbourne
20702115743,145.12858896329635,-37.788045445008656,1,Greater Melbourne
20802142707,145.05566920234156,-37.92659869968805,2,Greater Melbourne
21201128948,145.38848339916498,-37.99352480700373,3,Greater Melbourne
21203130055,145.285271140168,-38.0917621367019,4,Greater Melbourne
21301133015,144.7687386934873,-37.77265733796969,1,Greater Melbourne
20607113904,145.01082155196443,-37.811212137802244,2,Greater Melbourne
21401137224,145.14223554280315,-38.14482296267801,2,Greater Melbourne
21204131306,145.1371955835624,-37.98239826545104,3,Greater Melbourne
20604112246,144.96652391588458,-37.80914432098005,2,Greater Melbourne
20604112312,144.95218134888833,-37.79813121779581,2,Greater Melbourne
21201129210,145.482866609232,-38.08594635996812,2,Greater Melbourne
21202129701,145.27868339118731,-38.007550883808136,2,Greater Melbourne
21402137701,144.963827672553,-38.335694070090035,2,Greater Melbourne
20607114503,145.00382497736928,-37.79245172545336,3,Greater Melbourne
20605112801,144.94979791839643,-37.84274380760396,1,Greater Melbourne
21103145101,145.296120330408,-37.77752918697025,1,Greater Melbourne
21203130032,145.27846627533384,-38.105739808095954,1,Greater Melbourne
21001123122,144.91591150930142,-37.72697394619904,4,Greater Melbourne
21402137931,145.19485747833903,-38.320701032024786,4,Greater Melbourne
20804119516,145.05080428463185,-37.879003032670084,1,Greater Melbourne
20803119305,145.09725836416217,-37.98687973826515,3,Greater Melbourne
21101144647,145.30254351348137,-37.84633243827502,3,Greater Melbourne
21003123943,144.93950413497524,-37.72896257194891,4,Greater Melbourne
21402138057,145.0691054087363,-38.22921120987047,1,Greater Melbourne
20701115041,145.05092806613678,-37.845750986116485,3,Greater Melbourne
20904143502,145.09075444930116,-37.63103096326842,1,Greater Melbourne
21301133804,144.7890054823485,-37.792257329524745,1,Greater Melbourne
21105128206,145.37068954019009,-37.87697808635789,4,Greater Melbourne
20601110903,144.94048659801845,-37.739321243882834,2,Greater Melbourne
20901120223,145.12158884837189,-37.725203175879564,2,Greater Melbourne
21201129139,145.51397970165112,-38.05881074491923,2,Greater Melbourne
20604111907,144.98419141166121,-37.8155514022629,4,Greater Melbourne
21202129446,145.34877475326,-38.06415124226066,4,Greater Melbourne
20604111708,144.96127103355354,-37.80327044855013,1,Greater Melbourne
20606113642,144.99275455510718,-37.85031811811841,3,Greater Melbourne
20803119020,145.05936126330198,-37.989237982415915,3,Greater Melbourne
20804119528,145.08789114867955,-37.878403796296524,3,Greater Melbourne
21001122808,144.85416574675713,-37.72184092888083,3,Greater Melbourne
21202145506,145.32045376597233,-38.00827610903166,3,Greater Melbourne
21301133819,144.8204038205145,-37.80376987402253,2,Greater Melbourne
21201129134,145.44765217605928,-38.05992176815286,3,Greater Melbourne
20901120241,145.1164042952816,-37.70667833133104,4,Greater Melbourne
21201128725,145.41384819142624,-38.06725632650866,4,Greater Melbourne
21204131405,145.1518213671559,-37.99510448198328,2,Greater Melbourne
21104127313,145.17345272976405,-37.857584602216434,3,Greater Melbourne
20901120316,145.10173968740312,-37.733324137221835,4,Greater Melbourne
20904122422,144.95546639163715,-37.40314847629687,4,Greater Melbourne
20902142908,144.98663748258946,-37.73970378064301,2,Greater Melbourne
20901119920,145.05005788974412,-37.75018485152582,3,Greater Melbourne
20904143507,145.06525057978214,-37.62156794048602,3,Greater Melbourne
21102126110,145.2248390801317,-37.781716234624966,3,Greater Melbourne
21103126313,145.3069534116707,-37.82831623154711,4,Greater Melbourne
21203130042,145.28617344011047,-38.094445507575635,4,Greater Melbourne
20604111715,144.97043930291673,-37.7985180014464,1,Greater Melbourne
20902120736,145.01431016495658,-37.71145081367321,1,Greater Melbourne
20604111805,144.94199707698223,-37.814255116191646,2,Greater Melbourne
20901119905,145.04448118895903,-37.73827566601616,2,Greater Melbourne
20607114427,145.01114780630755,-37.82317849989233,3,Greater Melbourne
21105128116,145.30952294891418,-37.77119550913431,2,Greater Melbourne
21305136966,144.62438780209953,-37.88780133640786,2,Greater Melbourne
21002123508,144.7441060497588,-37.347992717516895,3,Greater Melbourne
21304146301,144.74129302719544,-37.72794046866867,3,Greater Melbourne
20701115525,145.0908998660253,-37.82554708258611,4,Greater Melbourne
20607114007,144.97385380772505,-37.78038293779326,1,Greater Melbourne
20606113725,144.99876007929495,-37.8470375272884,2,Greater Melbourne
21205132714,145.18468910896425,-37.89401702986208,3,Greater Melbourne
20605112933,144.98974786640125,-37.87267658604155,1,Greater Melbourne
21401137537,145.13136233281625,-38.11804086404637,1,Greater Melbourne
20801116828,145.0524894909925,-37.98170872082248,4,Greater Melbourne
21105127912,145.4596709875548,-37.88116467607611,4,Greater Melbourne
21304135826,144.55197008074424,-37.67461149429641,4,Greater Melbourne
21305146615,144.73672848830478,-37.904530981883504,2,Greater Melbourne
20903120931,145.14629842792976,-37.706352238327014,4,Greater Melbourne
21301133235,144.81551821874018,-37.723002405901354,4,Greater Melbourne
21402138444,144.91130035230955,-38.35587183086718,1,Greater Melbourne
21105127846,145.34123437866887,-37.738314569534765,2,Greater Melbourne
20604112127,144.92519367557952,-37.79572472608856,3,Greater Melbourne
20606113825,145.01229420636906,-37.848365298295626,3,Greater Melbourne
21001122919,144.86571161489297,-37.731694330027196,1,Greater Melbourne
21103126502,145.29155910126613,-37.774750284360955,1,Greater Melbourne
21005144329,144.91867296745534,-37.61078628462983,2,Greater Melbourne
21101144729,145.25894130691816,-37.87398027403062,2,Greater Melbourne
20701115227,145.0485107079461,-37.82562612623309,3,Greater Melbourne
20902142912,144.99408351183777,-37.74098404181954,2,Greater Melbourne
21105127720,145.31075212277477,-37.800113849221276,2,Greater Melbourne
20803119022,145.08998756420888,-37.9840836503304,3,Greater Melbourne
21103126523,145.25360655896083,-37.777569851177674,3,Greater Melbourne
20702115918,145.1558948889883,-37.755152285998506,3,Greater Melbourne
20901120316,145.09627757470477,-37.733116932141684,3,Greater Melbourne
20802142624,145.06259130579255,-37.911390084254,4,Greater Melbourne
21401137223,145.14858939714833,-38.13873132467421,1,Greater Melbourne
21101125620,145.24509411851488,-37.920983715969044,2,Greater Melbourne
20604112316,144.94669516858704,-37.80424653920561,3,Greater Melbourne
21104127031,145.19556995243022,-37.8201561190091,3,Greater Melbourne
20904122118,145.06748705190083,-37.67661015664536,1,Greater Melbourne
20902120849,145.0066156600275,-37.708960211697665,2,Greater Melbourne
21304135521,144.74450099371052,-37.68499135219115,2,Greater Melbourne
21105128323,145.37282180962384,-37.80091980369369,3,Greater Melbourne
21304135501,144.7003313079233,-37.70577231757591,4,Greater Melbourne
20607114209,144.9766932050822,-37.797612407421404,2,Greater Melbourne
21005144102,144.91983441862325,-37.587098603608375,2,Greater Melbourne
20902120503,145.05558925512878,-37.713115439030915,3,Greater Melbourne
20701114720,145.0652369056055,-37.804511596512214,4,Greater Melbourne
21303134824,144.8907856010359,-37.79624734158066,1,Greater Melbourne
20606113708,144.98888192306006,-37.84173087765,2,Greater Melbourne
20801117316,145.0148523765187,-37.953712662080015,2,Greater Melbourne
21402138049,145.0610969027457,-38.224326144436546,2,Greater Melbourne
20605112831,144.9722882322436,-37.83344033143935,3,Greater Melbourne
20802117409,145.04954544717518,-37.91752175118392,2,Greater Melbourne
20601110718,144.9391891805113,-37.75321415784301,3,Greater Melbourne
20605113227,144.968417052264,-37.83616994390133,3,Greater Melbourne
20604112409,144.94842175327236,-37.7797667442475,1,Greater Melbourne
20901119833,145.07401898000478,-37.74892943383291,3,Greater Melbourne
21402138212,145.04290753480586,-38.25295377963269,1,Greater Melbourne
21205132438,145.12256022246567,-37.89806206110869,2,Greater Melbourne
20702115619,145.0905710884006,-37.770961553342694,3,Greater Melbourne
20603111304,144.912872908703,-37.779533174625854,4,Greater Melbourne
20904122351,145.00882331859432,-37.67582376800033,1,Greater Melbourne
20702115706,145.11266532471126,-37.77653445029848,4,Greater Melbourne
21005124922,144.93608086446878,-37.62553571995183,4,Greater Melbourne
21204146022,145.18257611529054,-37.98150908444846,1,Greater Melbourne
21101126025,145.22831736545908,-37.86931584013262,3,Greater Melbourne
21203130122,145.3723331886329,-38.11574138929424,3,Greater Melbourne
20601110855,144.97250457086076,-37.74912724722643,1,Greater Melbourne
21003143807,144.92047141786477,-37.69686591843988,1,Greater Melbourne
21101125605,145.25769738998613,-37.91566576307663,3,Greater Melbourne
20605113007,144.94638806476135,-37.83848828963588,4,Greater Melbourne
21201129252,145.45181928271987,-38.06830816764125,4,Greater Melbourne
20702142516,145.15192129455806,-37.797256478524424,3,Greater Melbourne
21005144329,144.92024847456887,-37.608437764543915,4,Greater Melbourne
21305146603,144.73200159098502,-37.91248340387688,4,Greater Melbourne
20603111461,144.9163284801285,-37.74500471847042,1,Greater Melbourne
21005144226,144.9153027459927,-37.56670196777001,3,Greater Melbourne
21305136114,144.70208239793297,-37.85938310614269,3,Greater Melbourne
20803118612,145.11629951266383,-38.04397560551111,4,Greater Melbourne
20801116802,145.036141842842,-37.98720901597896,2,Greater Melbourne
20901119727,145.10843838433192,-37.713118083399394,2,Greater Melbourne
21402138508,145.14911282772687,-38.20680026008923,2,Greater Melbourne
20702115916,145.16252039977942,-37.74097208705623,3,Greater Melbourne
21301133915,144.7641146856381,-37.68940740594032,1,Greater Melbourne
20802117827,145.01792358524102,-37.881109413514295,3,Greater Melbourne
20603111512,144.92171553352253,-37.78618173946819,4,Greater Melbourne
20702116026,145.0965295668299,-37.75037596937901,2,Greater Melbourne
21201128944,145.48960308980972,-37.94281421343253,2,Greater Melbourne
21402138311,144.77255619474855,-38.36947910671035,2,Greater Melbourne
21202129709,145.28420455732777,-37.99951510865593,3,Greater Melbourne
21204131437,145.17682435974325,-37.993379028840586,3,Greater Melbourne
20802118107,145.06678307379045,-37.89381612936125,1,Greater Melbourne
21103145213,145.26985642885796,-37.816353243163604,1,Greater Melbourne
20902120758,145.01415723833466,-37.705160330203555,2,Greater Melbourne
20801116805,145.03072186017997,-37.98555853275466,4,Greater Melbourne
21402138012,145.04321215520253,-38.24490475377971,1,Greater Melbourne
20901119811,145.08554222854275,-37.745701374091226,3,Greater Melbourne
20904143510,145.1004993099945,-37.62179666939286,3,Greater Melbourne
20804119510,145.04262731278664,-37.86497282472186,4,Greater Melbourne
21303134833,144.89369663918052,-37.8005081008845,2,Greater Melbourne
20701114813,145.07778191033577,-37.79860962222329,3,Greater Melbourne
21101126005,145.25083088794767,-37.86176098456616,3,Greater Melbourne
21402138321,144.8482373068891,-38.37418030504059,1,Greater Melbourne
20802118004,145.08093390868964,-37.89278314816855,2,Greater Melbourne
21202145520,145.30671468987876,-38.01009335082559,3,Greater Melbourne
21105128145,145.32079379819632,-37.78702132367656,1,Greater Melbourne
20703116105,145.15067532133583,-37.80101256022497,2,Greater Melbourne
20904143621,145.08894314070983,-37.65625255651397,2,Greater Melbourne
21005124512,144.88853435953342,-37.67431180256187,2,Greater Melbourne
20607114430,145.00926325585695,-37.8243290214601,4,Greater Melbourne
20802117611,145.05889911648705,-37.896868444634244,1,Greater Melbourne
21103126633,145.25407724665567,-37.79557043231767,2,Greater Melbourne
21105128412,145.33262020687542,-37.91457853107485,3,Greater Melbourne
21401137247,145.16304282346232,-38.13799024583463,2,Greater Melbourne
21101125410,145.25379626830915,-37.87814031569734,3,Greater Melbourne
21204131251,145.21775693210077,-37.944834297136794,1,Greater Melbourne
20602111013,145.01621983623053,-37.77517247672076,4,Greater Melbourne
21105127626,145.38111971154402,-37.65322915199426,4,Greater Melbourne
21305136129,144.70818384105257,-37.86108223774936,4,Greater Melbourne
20607114314,144.979561195039,-37.785765015191544,1,Greater Melbourne
21205132117,145.18166731819113,-37.887212680866966,2,Greater Melbourne
20604111705,144.96989172772427,-37.7994930885824,3,Greater Melbourne
20902142832,145.00275998811398,-37.75178303153142,2,Greater Melbourne
21101125633,145.25265509844036,-37.9163962751718,3,Greater Melbourne
20604112103,144.93177602332858,-37.79182892123374,4,Greater Melbourne
21301133917,144.76523544088877,-37.6939838635166,4,Greater Melbourne
21305136939,144.60076106300883,-37.87409459237487,4,Greater Melbourne
20702115619,145.09320959709896,-37.768968603195,2,Greater Melbourne
21201128810,145.62705692595,-38.081885764067536,2,Greater Melbourne
21305136558,144.66133014179474,-37.85829480436402,3,Greater Melbourne
20607114418,145.00583315470658,-37.81627724209679,4,Greater Melbourne
21402138332,144.82310703198368,-38.375906802119886,1,Greater Melbourne
21402138408,144.86661964490517,-38.37774279571717,2,Greater Melbourne
20601110545,144.95106222563848,-37.77002758330612,3,Greater Melbourne
21401137402,145.1880614415309,-38.163214038079694,4,Greater Melbourne
20701114730,145.08937292189097,-37.81164233601377,2,Greater Melbourne
20802142603,145.08078815563832,-37.91330945323222,2,Greater Melbourne
20901119819,145.06283028591832,-37.734434392420226,2,Greater Melbourne
20901120413,145.07813012129543,-37.692466997227434,2,Greater Melbourne
20602111238,145.0001833144489,-37.752596143128926,1,Greater Melbourne
20801116902,145.00171781199393,-37.9174921457837,3,Greater Melbourne
21303135230,144.87650274717348,-37.81812772502158,3,Greater Melbourne
20601110540,144.95478911831387,-37.77617304548354,4,Greater Melbourne
20801117003,145.022525818567,-37.91798209333924,4,Greater Melbourne
20803119327,145.0938300370502,-38.00296504605664,1,Greater Melbourne
20605113230,144.96806877856235,-37.833464911121936,3,Greater Melbourne
21103145030,145.30292006993784,-37.80756616046535,3,Greater Melbourne
21401137056,145.16884388985463,-38.08652498428257,3,Greater Melbourne
20702115706,145.1122878379871,-37.77566927219249,2,Greater Melbourne
20902142902,144.98198157257374,-37.74661272192663,2,Greater Melbourne
21202129510,145.24556788657463,-37.98769604145687,2,Greater Melbourne
20903121501,145.17327890850228,-37.68851679390777,4,Greater Melbourne
20904143635,145.09059038231783,-37.63961991673474,4,Greater Melbourne
20604112332,144.94200759042525,-37.80204229776143,1,Greater Melbourne
21202129441,145.33948043834204,-38.06784147477569,3,Greater Melbourne
21304135514,144.75286019027524,-37.69609225471454,3,Greater Melbourne
20901119728,145.09977830572743,-37.715649655917126,4,Greater Melbourne
21304146321,144.72818014562225,-37.72973488838662,4,Greater Melbourne
21304135816,144.5618968816596,-37.6776702329288,2,Greater Melbourne
